price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,in_urban_areas
3850000.0,2015,3.0,,2.0,yes,no,yes,no,no,0.0,yes,semi-furnished,Yes
6405000.0,4800,,2.0,4.0,yes,yes,no,no,yes,0.0,no,furnished,Yes
9310000.0,6550,4.0,2.0,2.0,yes,no,no,no,yes,1.0,yes,semi-furnished,Yes
8960000.0,8500,3.0,2.0,4.0,yes,no,,no,yes,2.0,no,furnished,Yes
7875000.0,6550,3.0,1.0,2.0,yes,no,yes,no,yes,0.0,yes,furnished,Yes
6720000.0,5020,3.0,1.0,4.0,yes,no,,no,yes,0.0,yes,unfurnished,Yes
3773000.0,8250,3.0,1.0,1.0,yes,no,no,no,,2.0,no,furnished,Yes
4382000.0,4950,4.0,1.0,2.0,,no,no,no,yes,0.0,no,semi-furnished,Yes
4690000.0,5400,2.0,1.0,2.0,yes,no,no,no,no,0.0,yes,semi-furnished,Yes
4340000.0,4500,3.0,2.0,3.0,yes,no,no,yes,,1.0,no,furnished,Yes
6300000.0,,3.0,2.0,3.0,yes,no,no,,yes,2.0,no,semi-furnished,Yes
5390000.0,6710,3.0,2.0,2.0,yes,yes,yes,no,no,1.0,yes,furnished,Yes
6195000.0,6350,3.0,2.0,3.0,,yes,no,no,yes,0.0,no,furnished,Yes
6650000.0,6420,3.0,2.0,3.0,yes,no,no,no,yes,,yes,furnished,Yes
5145000.0,3410,3.0,1.0,2.0,no,no,no,no,yes,0.0,no,semi-furnished,Yes
6230000.0,5500,3.0,1.0,3.0,yes,no,no,no,no,1.0,yes,unfurnished,Yes
7910000.0,6000,4.0,2.0,4.0,yes,no,no,no,yes,1.0,no,semi-furnished,
4473000.0,3510,,1.0,2.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
3290000.0,3792,4.0,1.0,2.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
2660000.0,2430,3.0,100.0,1.0,no,,,no,no,0.0,no,unfurnished,Yes
4760000.0,10240,2.0,1.0,1.0,yes,no,,no,yes,2.0,yes,unfurnished,Yes
4277000.0,3400,3.0,1.0,,yes,no,yes,no,no,,yes,semi-furnished,Yes
4025000.0,3460,3.0,2.0,1.0,yes,no,yes,no,,1.0,no,furnished,Yes
4123000.0,6060,2.0,1.0,1.0,yes,no,yes,no,,1.0,no,semi-furnished,Yes
3430000.0,2610,3.0,1.0,2.0,yes,no,yes,no,no,0.0,yes,unfurnished,Yes
4795000.0,7000,3.0,1.0,,,no,yes,no,no,0.0,,unfurnished,Yes
3640000.0,4130,3.0,2.0,2.0,yes,no,no,no,no,2.0,no,semi-furnished,Yes
4655000.0,3745,3.0,1.0,2.0,yes,no,yes,no,no,0.0,no,furnished,Yes
2940000.0,6615,3.0,1.0,2.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
3325000.0,4040,2.0,1.0,1.0,yes,no,no,no,,100.0,no,unfurnished,Yes
2135000.0,3000,2.0,1.0,1.0,no,no,no,no,no,0.0,no,unfurnished,Yes
13300000.0,7420,4.0,2.0,3.0,yes,no,no,no,yes,2.0,yes,furnished,Yes
4550000.0,8400,4.0,100.0,4.0,,no,no,no,no,3.0,no,unfurnished,Yes
4795000.0,8100,4.0,1.0,4.0,yes,no,yes,no,yes,2.0,no,,Yes
4200000.0,2953,3.0,1.0,2.0,yes,no,yes,no,yes,0.0,no,unfurnished,Yes
4060000.0,4340,3.0,1.0,1.0,yes,no,no,no,no,0.0,,semi-furnished,Yes
4473000.0,3162A,3.0,1.0,2.0,yes,no,no,no,yes,1.0,no,furnished,Yes
3640000.0,4280,2.0,1.0,1.0,yes,no,no,no,yes,2.0,no,semi-furnished,Yes
9240000.0,7800,3.0,2.0,2.0,yes,no,no,no,no,0.0,yes,semi-furnished,Yes
4340000.0,6450,,1.0,,yes,no,no,no,no,0.0,no,semi-furnished,Yes
8463000.0,6000,3.0,2.0,4.0,yes,yes,yes,no,yes,0.0,yes,semi-furnished,Yes
5250000.0,5500,3.0,,1.0,yes,no,yes,no,no,0.0,no,semi-furnished,Yes
2240000.0,1950,3.0,1.0,1.0,no,no,no,yes,no,0.0,no,unfurnished,Yes
2852500.0,5200,4.0,1.0,3.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
4193000.0,3450,3.0,1.0,2.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
3850000.0,2176,2.0,1.0,,yes,yes,no,no,no,0.0,yes,semi-furnished,Yes
2408000.0,3635,2.0,1.0,1.0,no,,no,no,no,0.0,no,unfurnished,Yes
1750000.0,2910,3.0,1.0,1.0,no,no,no,no,no,0.0,no,furnished,Yes
8400000.0,8875,300.0,1.0,1.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
5250000.0,,4.0,2.0,2.0,yes,yes,no,no,no,2.0,no,semi-furnished,Yes
5950000.0,7020,3.0,1.0,1.0,yes,no,,no,yes,2.0,yes,semi-furnished,Yes
3850000.0,2015,3.0,,2.0,yes,no,yes,no,no,0.0,yes,semi-furnished,Yes
4340000.0,4075,3.0,1.0,1.0,yes,yes,yes,no,,2.0,no,semi-furnished,Yes
7210000.0,6000,,,4.0,yes,yes,no,no,yes,,no,,Yes
6650000.0,4040,3.0,1.0,2.0,yes,no,yes,yes,no,1.0,no,furnished,Yes
5530000.0,3300,3.0,3.0,2.0,yes,,yes,no,,0.0,no,semi-furnished,Yes
4095000.0,4040,2.0,1.0,2.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
5775000.0,6000,3.0,2.0,4.0,yes,,no,no,yes,0.0,no,unfurnished,Yes
4480000.0,8250,3.0,1.0,1.0,yes,,no,no,,0.0,no,furnished,Yes
6860000.0,,300.0,1.0,1.0,yes,no,no,no,yes,1.0,no,furnished,Yes
4543000.0,4990,4.0,2.0,2.0,yes,yes,yes,no,no,0.0,yes,furnished,Yes
4200000.0,5800,3.0,1.0,1.0,yes,no,no,yes,no,2.0,no,semi-furnished,Yes
5943000.0,15600,3.0,1.0,1.0,yes,no,no,no,yes,2.0,no,semi-furnished,Yes
4319000.0,4032,2.0,1.0,1.0,yes,no,yes,no,no,0.0,no,furnished,Yes
6755000.0,6000,4.0,2.0,4.0,yes,no,no,no,yes,0.0,no,unfurnished,
3990000.0,3960,3.0,1.0,2.0,yes,no,no,no,no,0.0,no,furnished,Yes
5866000.0,4800,3.0,1.0,1.0,yes,yes,yes,no,no,0.0,no,unfurnished,Yes
6300000.0,6400,3.0,1.0,1.0,yes,yes,yes,no,yes,1.0,yes,semi-furnished,Yes
6650000.0,6500,3.0,2.0,3.0,yes,no,no,no,yes,0.0,yes,furnished,Yes
6895000.0,7700,3.0,2.0,1.0,yes,no,,no,no,2.0,no,unfurnished,Yes
4830000.0,,3.0,1.0,2.0,yes,no,no,no,yes,2.0,yes,furnished,Yes
3990000.0,4100,4.0,1.0,,no,no,yes,no,no,0.0,no,unfurnished,Yes
4007500.0,3460,4.0,1.0,2.0,yes,no,no,no,yes,0.0,no,semi-furnished,
6650000.0,4260,4.0,2.0,2.0,,no,no,yes,no,0.0,no,semi-furnished,Yes
3395000.0,3640,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,furnished,Yes
6083000.0,9620,3.0,1.0,1.0,yes,no,yes,no,no,2.0,yes,furnished,Yes
8960000.0,8500,3.0,2.0,4.0,yes,no,,no,yes,2.0,no,furnished,Yes
3990000.0,4100,4.0,1.0,,no,no,yes,no,no,0.0,no,unfurnished,Yes
7420000.0,6325,3.0,1.0,4.0,yes,no,no,no,yes,1.0,no,unfurnished,Yes
5250000.0,10269,3.0,1.0,1.0,yes,no,no,no,no,1.0,yes,semi-furnished,Yes
4900000.0,5400,4.0,1.0,2.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
5950000.0,3700,4.0,1.0,2.0,yes,yes,no,no,yes,0.0,no,furnished,Yes
4830000.0,4815,2.0,1.0,1.0,yes,no,no,no,yes,0.0,yes,semi-furnished,Yes
3570000.0,3640,2.0,1.0,1.0,yes,no,no,no,no,,no,unfurnished,Yes
2940000.0,3660,4.0,1.0,2.0,no,no,no,no,no,0.0,no,unfurnished,Yes
7350000.0,6000,3.0,1.0,2.0,yes,no,no,no,yes,1.0,no,unfurnished,Yes
4200000.0,2747,4.0,2.0,2.0,no,no,no,no,no,0.0,no,semi-furnished,Yes
1890000.0,1700,3.0,1.0,2.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
3150000.0,3450,3.0,1.0,,yes,no,yes,no,no,0.0,no,semi-furnished,Yes
3395000.0,3450,,1.0,1.0,yes,no,yes,no,no,2.0,,unfurnished,Yes
6419000.0,6750,2.0,1.0,1.0,yes,yes,yes,no,no,2.0,yes,furnished,Yes
3080000.0,3090,2.0,1.0,1.0,yes,yes,yes,no,no,0.0,no,unfurnished,
5740000.0,5400,4.0,2.0,2.0,yes,no,no,no,yes,,no,unfurnished,Yes
8295000.0,4880,4.0,2.0,2.0,yes,no,no,no,yes,1.0,yes,furnished,Yes
5600000.0,4700,4.0,1.0,2.0,yes,yes,yes,no,yes,1.0,no,furnished,Yes
3290000.0,2145,3.0,1.0,2.0,yes,,yes,no,no,0.0,yes,furnished,Yes
3780000.0,3420,2.0,1.0,2.0,yes,,no,yes,no,1.0,no,semi-furnished,Yes
4480000.0,8250,3.0,1.0,1.0,yes,,no,no,,0.0,no,furnished,Yes
9100000.0,6000,4.0,1.0,2.0,yes,no,yes,no,no,2.0,no,,Yes
4893000.0,4995,4.0,2.0,1.0,,no,yes,no,no,0.0,no,semi-furnished,
2485000.0,3000,3.0,1.0,2.0,no,no,no,no,no,0.0,no,semi-furnished,Yes
2345000.0,3640,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
3465000.0,3060,,1.0,1.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
2520000.0,2880,3.0,1.0,1.0,no,no,no,no,no,0.0,no,unfurnished,Yes
4515000.0,3450,3.0,1.0,2.0,yes,no,yes,no,no,1.0,no,semi-furnished,Yes
5600000.0,4700,4.0,1.0,2.0,yes,yes,yes,no,yes,1.0,no,furnished,Yes
5950000.0,7320,4.0,2.0,2.0,yes,no,no,no,no,0.0,no,furnished,Yes
5250000.0,8520,3.0,1.0,1.0,,no,no,no,,2.0,no,furnished,Yes
4270000.0,4360,4.0,1.0,2.0,yes,no,no,no,no,0.0,no,furnished,Yes
4095000.0,5600,2.0,1.0,1.0,yes,,no,,,0.0,no,semi-furnished,Yes
3010000.0,3090,3.0,1.0,2.0,no,no,no,no,no,0.0,no,semi-furnished,Yes
3633000.0,3520,3.0,1.0,1.0,yes,no,no,no,no,2.0,yes,unfurnished,Yes
4690000.0,5170,3.0,1.0,4.0,yes,no,no,no,yes,0.0,no,semi-furnished,Yes
4907000.0,4200,3.0,1.0,2.0,yes,,no,no,no,1.0,no,furnished,Yes
4200000.0,5850,2.0,1.0,1.0,yes,,yes,no,,2.0,no,semi-furnished,Yes
5320000.0,7800,3.0,,1.0,yes,no,yes,,yes,2.0,yes,unfurnished,Yes
2660000.0,4000,3.0,1.0,1.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
6510000.0,6670,3.0,1.0,3.0,yes,no,yes,no,no,0.0,yes,unfurnished,Yes
5145000.0,7980,3.0,1.0,1.0,yes,,no,no,no,1.0,yes,semi-furnished,Yes
2730000.0,6800,2.0,1.0,,yes,no,no,no,no,0.0,no,unfurnished,Yes
8120000.0,6840,,1.0,2.0,yes,yes,yes,no,yes,1.0,no,furnished,Yes
6475000.0,7410,3.0,1.0,1.0,yes,yes,yes,no,yes,2.0,yes,unfurnished,
4480000.0,,3.0,1.0,2.0,yes,no,no,no,no,2.0,no,furnished,
2870000.0,,2.0,1.0,1.0,no,no,no,no,no,0.0,no,unfurnished,Yes
4585000.0,3840,3.0,1.0,2.0,yes,no,no,no,no,1.0,,semi-furnished,Yes
4060000.0,,,1.0,,yes,no,yes,no,,2.0,no,semi-furnished,Yes
5110000.0,6100,3.0,1.0,1.0,yes,no,yes,no,yes,0.0,yes,semi-furnished,Yes
3220000.0,4370,3.0,1.0,2.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
4165000.0,4840,3.0,1.0,2.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
4200000.0,7000,,1.0,1.0,yes,no,no,no,no,300.0,,furnished,Yes
5565000.0,5400,5.0,1.0,2.0,yes,yes,yes,no,yes,0.0,yes,furnished,Yes
8750000.0,4320,30000.0,1.0,2.0,yes,no,yes,yes,no,2.0,no,semi-furnished,Yes
2380000.0,,3.0,1.0,2.0,yes,,no,,no,0.0,no,furnished,Yes
5005000.0,,3.0,2.0,1.0,yes,yes,yes,no,no,0.0,no,semi-furnished,Yes
4130000.0,5985,3.0,1.0,1.0,yes,no,yes,no,no,0.0,no,semi-furnished,Yes
2940000.0,3600,,1.0,2.0,no,no,no,no,no,1.0,no,unfurnished,Yes
2835000.0,4350,3.0,1.0,2.0,no,,no,yes,no,1.0,no,unfurnished,Yes
5810000.0,5828,4.0,1.0,4.0,yes,yes,no,no,no,,no,semi-furnished,Yes
4200000.0,7000,,1.0,1.0,yes,no,no,no,no,300.0,,furnished,Yes
5740000.0,5800,3.0,2.0,4.0,yes,no,no,no,yes,0.0,no,unfurnished,Yes
5740000.0,,4.0,1.0,2.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
3500000.0,7350A,2.0,1.0,1.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
6125000.0,6420,3.0,1.0,3.0,yes,no,yes,no,,0.0,yes,unfurnished,Yes
6020000.0,6900,3.0,,1.0,yes,yes,yes,no,no,0.0,yes,unfurnished,Yes
7700000.0,6480,3.0,2.0,4.0,yes,no,,no,yes,2.0,no,unfurnished,Yes
8400000.0,5500,4.0,2.0,2.0,yes,no,yes,no,yes,1.0,yes,semi-furnished,Yes
5950000.0,3700,4.0,1.0,2.0,yes,yes,no,no,yes,0.0,no,furnished,Yes
3500000.0,12944,3.0,1.0,100.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
4900000.0,4520,3.0,,2.0,yes,no,yes,no,,0.0,no,semi-furnished,Yes
2730000.0,4000,3.0,1.0,2.0,yes,no,no,no,no,1.0,no,,Yes
5600000.0,10500,,1.0,1.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
5740000.0,6360,3.0,1.0,1.0,yes,yes,yes,no,yes,2.0,yes,furnished,Yes
5285000.0,4600,2.0,2.0,,yes,no,no,no,,2.0,no,semi-furnished,
6685000.0,6600,2.0,2.0,4.0,yes,no,yes,no,no,0.0,yes,furnished,Yes
8645000.0,4560A,3.0,2.0,2.0,yes,yes,yes,no,yes,1.0,no,,Yes
2653000.0,3185,2.0,1.0,1.0,yes,no,no,no,yes,0.0,no,,Yes
4760000.0,9166,2.0,1.0,,yes,,yes,no,yes,2.0,no,semi-furnished,Yes
6300000.0,9000,3.0,1.0,1.0,yes,no,yes,no,no,1.0,yes,furnished,Yes
6090000.0,8372,3.0,1.0,3.0,yes,no,no,no,yes,2.0,,unfurnished,Yes
5460000.0,6600,4.0,2.0,2.0,yes,yes,yes,no,no,0.0,yes,semi-furnished,
1855000.0,2990,2.0,1.0,1.0,no,no,no,no,no,1.0,,unfurnished,
1820000.0,3000,,1.0,1.0,yes,no,yes,no,no,2.0,no,unfurnished,Yes
5460000.0,6600,4.0,2.0,2.0,yes,yes,yes,no,no,0.0,yes,semi-furnished,
4305000.0,10360,2.0,1.0,1.0,yes,no,no,no,no,1.0,yes,semi-furnished,Yes
4760000.0,6321,3.0,,2.0,yes,no,yes,no,yes,1.0,no,furnished,
3129000.0,5495,3.0,1.0,1.0,yes,no,yes,no,no,,no,unfurnished,
6790000.0,4000,3.0,2.0,2.0,yes,no,yes,no,yes,0.0,yes,semi-furnished,Yes
3080000.0,4960,2.0,1.0,1.0,yes,no,yes,no,yes,0.0,no,unfurnished,Yes
5740000.0,5000,3.0,1.0,3.0,,no,no,no,yes,0.0,no,semi-furnished,Yes
5810000.0,4800,3.0,1.0,3.0,yes,no,no,no,yes,0.0,,unfurnished,Yes
3010000.0,3630,4.0,,2.0,yes,no,no,no,no,,no,semi-furnished,Yes
6160000.0,5450,4.0,2.0,1.0,yes,no,yes,no,yes,0.0,yes,semi-furnished,Yes
5110000.0,11410,2.0,1.0,2.0,yes,no,no,no,no,0.0,yes,furnished,Yes
12250000.0,9960,3.0,2.0,2.0,yes,no,yes,no,no,,yes,semi-furnished,Yes
6510000.0,3760,3.0,1.0,2.0,yes,no,no,yes,no,2.0,no,semi-furnished,Yes
3430000.0,1950,3.0,2.0,2.0,yes,no,yes,no,no,0.0,yes,,Yes
4550000.0,8400,4.0,100.0,4.0,,no,no,no,no,3.0,no,unfurnished,Yes
3605000.0,,2.0,1.0,1.0,yes,no,no,no,no,,yes,,
13300000.0,7420,4.0,2.0,3.0,yes,no,no,no,yes,2.0,yes,furnished,Yes
4690000.0,9667,4.0,2.0,2.0,yes,yes,yes,no,no,1.0,no,semi-furnished,Yes
4550000.0,5360,3.0,1.0,2.0,yes,no,no,no,no,2.0,yes,unfurnished,Yes
2310000.0,3180,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
3290000.0,,4.0,1.0,2.0,no,no,no,no,no,1.0,no,semi-furnished,Yes
3143000.0,4500,3.0,1.0,2.0,yes,no,no,no,yes,0.0,no,unfurnished,Yes
3360000.0,4750,2.0,1.0,1.0,yes,no,no,,no,0.0,no,,Yes
3836000.0,3350,3.0,1.0,2.0,yes,no,no,no,,,no,unfurnished,Yes
5950000.0,7231,3.0,1.0,2.0,yes,yes,yes,no,yes,0.0,yes,semi-furnished,Yes
2695000.0,4000,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
3500000.0,3512,2.0,1.0,1.0,yes,no,no,no,no,1.0,,unfurnished,Yes
4830000.0,6040,3.0,1.0,1.0,yes,no,no,no,no,2.0,yes,semi-furnished,Yes
3430000.0,3850,3.0,1.0,1.0,yes,no,no,no,,0.0,no,unfurnished,Yes
3255000.0,4500,2.0,1.0,1.0,no,no,no,no,no,0.0,no,semi-furnished,
4200000.0,4000,4.0,2.0,2.0,no,no,no,no,no,,no,semi-furnished,
4270000.0,4500,2.0,1.0,1.0,yes,no,no,no,yes,2.0,no,furnished,Yes
2940000.0,3480,3.0,1.0,2.0,no,no,no,no,no,,no,semi-furnished,Yes
10150000.0,8580,,3.0,4.0,,no,no,no,yes,2.0,yes,semi-furnished,Yes
3332000.0,2145,3.0,1.0,2.0,yes,no,yes,no,no,0.0,yes,furnished,Yes
3640000.0,3570,3.0,1.0,2.0,yes,,,no,no,0.0,no,semi-furnished,
3080000.0,2160,3.0,1.0,2.0,no,no,yes,no,no,0.0,no,semi-furnished,Yes
8190000.0,5960,3.0,3.0,2.0,yes,yes,yes,no,no,1.0,no,unfurnished,Yes
2590000.0,3600,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
7840000.0,6360,3.0,2.0,4.0,yes,no,no,no,,0.0,,furnished,
7420000.0,7440,3.0,2.0,1.0,,yes,yes,no,yes,0.0,yes,semi-furnished,Yes
7350000.0,6000,4.0,2.0,4.0,,yes,no,no,yes,1.0,no,furnished,Yes
7455000.0,4300,3.0,2.0,2.0,yes,no,yes,no,no,100.0,no,unfurnished,Yes
2660000.0,2000,2.0,1.0,2.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
7245000.0,9000,4.0,2.0,4.0,yes,yes,no,no,yes,1.0,yes,furnished,Yes
4007500.0,4500,3.0,1.0,2.0,no,no,yes,no,yes,0.0,no,semi-furnished,Yes
3920000.0,2145,4.0,2.0,1.0,yes,no,yes,no,no,0.0,,unfurnished,Yes
8400000.0,7475,3.0,,400.0,yes,,no,no,yes,2.0,no,unfurnished,Yes
3360000.0,4960,4.0,1.0,3.0,no,no,no,no,no,0.0,no,semi-furnished,Yes
3710000.0,6020,3.0,1.0,1.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
5600000.0,6360,3.0,1.0,3.0,yes,no,no,no,no,0.0,yes,semi-furnished,Yes
4200000.0,5850,2.0,1.0,1.0,yes,,yes,no,,2.0,no,semi-furnished,Yes
3675000.0,3630A,2.0,1.0,1.0,yes,no,yes,no,no,0.0,no,furnished,Yes
3010000.0,5076,3.0,1.0,1.0,no,no,no,no,no,0.0,no,unfurnished,
4200000.0,5500,3.0,1.0,2.0,yes,no,no,no,yes,0.0,no,unfurnished,Yes
2100000.0,2400,3.0,1.0,2.0,yes,no,no,no,no,0.0,,unfurnished,Yes
5250000.0,3800,3.0,1.0,2.0,yes,yes,yes,no,no,1.0,yes,unfurnished,Yes
4200000.0,4500,3.0,,1.0,yes,no,yes,no,no,0.0,no,furnished,Yes
3118850.0,2398,3.0,1.0,1.0,yes,no,no,no,no,0.0,yes,semi-furnished,Yes
2233000.0,5300,3.0,1.0,1.0,no,no,no,no,yes,0.0,yes,unfurnished,Yes
6440000.0,5000,3.0,1.0,,yes,no,no,no,yes,0.0,no,semi-furnished,Yes
4620000.0,,3.0,1.0,2.0,yes,yes,no,no,yes,1.0,no,semi-furnished,Yes
4515000.0,9860,3.0,1.0,1.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
5775000.0,6000,3.0,2.0,4.0,yes,,no,no,yes,0.0,no,unfurnished,Yes
5950000.0,6525,3.0,2.0,4.0,yes,no,no,no,no,1.0,no,furnished,Yes
3850000.0,,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
4270000.0,6360,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,furnished,Yes
4620000.0,3880,3.0,2.0,2.0,yes,no,yes,no,no,2.0,no,semi-furnished,Yes
3640000.0,3520,2.0,2.0,1.0,yes,no,yes,no,no,0.0,no,semi-furnished,Yes
3500000.0,7424,3.0,1.0,1.0,no,no,no,no,no,0.0,no,unfurnished,Yes
5250000.0,6540,4.0,2.0,2.0,no,no,no,no,yes,0.0,no,semi-furnished,Yes
2604000.0,2910,2.0,1.0,1.0,no,no,no,no,no,0.0,no,unfurnished,Yes
4900000.0,2970,3.0,1.0,3.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
7035000.0,,4.0,2.0,3.0,yes,no,no,no,yes,2.0,yes,furnished,Yes
3325000.0,4775,4.0,1.0,,yes,no,no,no,no,0.0,no,,Yes
4200000.0,5040,3.0,1.0,2.0,yes,no,yes,no,yes,0.0,no,unfurnished,Yes
3920000.0,3290,200.0,1.0,1.0,yes,no,no,yes,no,1.0,no,furnished,Yes
2660000.0,2800,3.0,1.0,1.0,yes,,no,no,no,0.0,no,unfurnished,Yes
4007500.0,3460,4.0,1.0,2.0,yes,no,no,no,yes,0.0,no,semi-furnished,
3220000.0,4320,3.0,1.0,1.0,no,no,no,no,no,1.0,no,unfurnished,Yes
4515000.0,9860,3.0,1.0,1.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
4550000.0,3520,3.0,1.0,1.0,yes,no,no,no,no,0.0,yes,semi-furnished,Yes
7560000.0,6000,4.0,2.0,4.0,yes,no,no,no,yes,1.0,no,furnished,Yes
3115000.0,3500,2.0,1.0,1.0,yes,no,no,no,no,0.0,no,unfurnished,Yes
3885000.0,3180,4.0,2.0,2.0,yes,no,no,no,no,0.0,no,furnished,Yes
4095000.0,3680,3.0,2.0,2.0,yes,no,no,no,no,,no,semi-furnished,
3885000.0,3780,2.0,1.0,2.0,yes,yes,yes,no,no,0.0,no,semi-furnished,Yes
5810000.0,,3.0,1.0,3.0,yes,no,no,no,yes,0.0,,semi-furnished,Yes
5880000.0,7160,3.0,1.0,1.0,yes,no,yes,no,no,2.0,yes,unfurnished,Yes
3150000.0,3450,1.0,1.0,1.0,yes,no,no,no,no,0.0,no,furnished,
3710000.0,3584,2.0,1.0,1.0,yes,no,no,yes,no,0.0,no,semi-furnished,Yes
7343000.0,11440,4.0,1.0,2.0,yes,no,yes,no,no,1.0,yes,semi-furnished,Yes
8645000.0,8050,3.0,1.0,1.0,yes,yes,yes,no,yes,1.0,no,furnished,Yes
3360000.0,,4.0,,2.0,yes,no,no,no,yes,2.0,no,unfurnished,Yes
4270000.0,6360,2.0,1.0,2.0,yes,no,,no,no,0.0,no,unfurnished,Yes
2835000.0,3300,3.0,1.0,2.0,no,no,no,no,no,1.0,no,semi-furnished,Yes
2380000.0,,4.0,2.0,2.0,yes,no,no,no,no,0.0,no,furnished,Yes
4900000.0,4120,2.0,,1.0,yes,no,yes,no,no,1.0,no,semi-furnished,Yes
2800000.0,3960,3.0,1.0,100.0,yes,no,no,no,no,0.0,no,furnished,Yes
5495000.0,,4.0,2.0,2.0,no,yes,yes,no,no,100.0,no,furnished,Yes
8680000.0,7155,3.0,2.0,1.0,yes,yes,yes,no,yes,2.0,no,unfurnished,Yes
3493000.0,4900,3.0,1.0,2.0,no,no,no,no,no,0.0,no,,Yes
3745000.0,3480,2.0,1.0,1.0,yes,no,no,no,no,0.0,yes,semi-furnished,Yes
5950000.0,6420,3.0,,1.0,yes,no,yes,no,yes,,yes,furnished,Yes
2100000.0,3360,2.0,1.0,1.0,yes,,no,no,,1.0,no,unfurnished,Yes
3780000.0,8400,2.0,1.0,1.0,yes,no,no,no,no,1.0,no,furnished,Yes
9800000.0,,3.0,2.0,4.0,yes,yes,no,no,yes,1.0,yes,unfurnished,Yes
4235000.0,2787,3.0,1.0,1.0,yes,no,yes,no,no,0.0,yes,furnished,Yes
8540000.0,6540,4.0,2.0,2.0,yes,yes,yes,no,yes,,yes,furnished,Yes
3640000.0,5960,3.0,1.0,2.0,yes,yes,yes,no,,0.0,no,unfurnished,
3234000.0,,4.0,,2.0,yes,no,yes,,no,0.0,no,unfurnished,Yes
6615000.0,4000,3.0,2.0,2.0,yes,no,yes,no,yes,1.0,no,semi-furnished,Yes
3500000.0,3120,3.0,1.0,2.0,yes,no,no,no,no,,,unfurnished,Yes
9870000.0,8100,4.0,1.0,2.0,yes,yes,yes,no,yes,2.0,yes,furnished,Yes
4550000.0,2550,,1.0,2.0,yes,no,yes,,no,0.0,no,furnished,Yes
4480000.0,5885,2.0,1.0,1.0,yes,no,no,,yes,1.0,no,unfurnished,Yes
7420000.0,7440,3.0,2.0,4.0,yes,no,no,no,no,1.0,yes,unfurnished,Yes
4200000.0,2610,4.0,3.0,2.0,no,no,no,no,,0.0,no,,Yes
3780000.0,2856,,1.0,3.0,yes,no,no,no,no,0.0,yes,furnished,
4060000.0,5900,4.0,2.0,2.0,no,no,yes,no,no,1.0,no,unfurnished,Yes
4900000.0,3000,3.0,1.0,2.0,yes,no,yes,no,yes,0.0,no,semi-furnished,Yes
5460000.0,3150,3.0,2.0,1.0,yes,yes,yes,no,yes,0.0,no,furnished,Yes
6580000.0,6000,3.0,2.0,4.0,yes,no,no,no,yes,0.0,no,semi-furnished,
3500000.0,9500,3.0,1.0,2.0,yes,no,no,no,no,3.0,yes,unfurnished,
2940000.0,4960,2.0,1.0,1.0,,no,no,no,no,0.0,no,unfurnished,Yes
2660000.0,3630,3.0,3.0,2.0,no,yes,no,,no,0.0,no,unfurnished,Yes
4550000.0,3640,3.0,1.0,2.0,yes,no,no,no,yes,0.0,no,furnished,Yes
3465000.0,,2.0,1.0,1.0,yes,no,no,no,no,1.0,yes,unfurnished,Yes
2835000.0,2640,2.0,1.0,1.0,no,no,no,no,no,1.0,no,furnished,Yes
4200000.0,4079,3.0,1.0,3.0,yes,no,no,no,no,0.0,no,semi-furnished,Yes
6629000.0,6000,3.0,1.0,,yes,no,no,yes,no,1.0,yes,semi-furnished,
3500000.0,3640,2.0,1.0,1.0,yes,no,no,no,no,1.0,no,semi-furnished,Yes
